medcodeid	observations	originalreadcode	cleansedreadcode	term	snomedctconceptid	snomedctdescriptionid	emiscodecategoryid
1232627018	200	H202	H202.00	Pneumonia due to parainfluenza virus	64917006	499984015	32
1234028011	200	A7850	A785000	Cytomegaloviral pneumonitis	7678002	1234028011	32
1234937013	10000	SE401	SE40100	Contusion, thigh	84416003	1234937013	32
1235060010	4000	SE303	SE30300	Contusion, upper arm	85636003	1235060010	32
1235696010	20000	SE311	SE31100	Contusion, elbow area	91613004	1235696010	32
1236016018	400000	1962	1962.00	Abdominal colic	9991008	17444017	27
1476223019	3000	4793	4793.00	Faecal occult blood: trace	389076003	1476223019	47
1479355018	200000	H2B	H2B..00	Community acquired pneumonia	385093006	1479355018	32
1484868014	10000	16B4	16B4.00	Post-traumatic bruising	390835003	1484868014	27
1484903015	1000	173F	173F.00	Short of breath dressing/undressing	390870001	1484903015	27
1484904014	80000	173G	173G.00	Breathless - strenuous exertion	390871002	1484904014	27
1484950012	2000	265D	265D.00	O/E - right scrotal swelling	390918003	1484950012	27
1484951011	2000	265E	265E.00	O/E - left scrotal swelling	390919006	1484951011	27
1485126015	40000	2B4A	2B4A.00	O/E - speech delay	391099000	1485126015	27
1485144011	800000	173H	173H.00	MRC Breathlessness Scale: grade 1	391120009	1485144011	27
1485147016	1000000	173I	173I.00	MRC Breathlessness Scale: grade 2	391123006	1485147016	27
1485148014	1000000	173J	173J.00	MRC Breathlessness Scale: grade 3	391124000	1485148014	27
1485149018	600000	173K	173K.00	MRC Breathlessness Scale: grade 4	391125004	1485149018	27
1485150018	100000	173L	173L.00	MRC Breathlessness Scale: grade 5	391126003	1485150018	27
1488399012	9000	2C38	2C38.00	O/E - post-auricular lymphadenopathy	394677008	1488399012	27
1488402013	3000	294A	294A.00	Upper limb spasticity	394680009	1488402013	27
1488426010	20000	1478	1478.00	H/O: febrile convulsions	394705009	1488426010	32
1488887010	50	43n7	43n7.00	Chlamydia pneumoniae IgA level	1011631000000108	2582541000000114	33
1490285011	100	Eu453-7	Eu45317	[X]Psychogenic diarrhoea	231517009	346995010	32
1490597011	400000	1A12	1A12.00	Frequency of micturition	300471006	1490597011	27
1490680010	200000	J082	J082.00	Oral aphthae	426965005	2673550012	32
1492272016	30000	D3121	D312100	Purpura	387778001	1492272016	32
1494870019	20000	SE43-1	SE43.11	Toenail bruise	17048005	1494870019	32
1494938015	300	Eu453-6	Eu45316	[X]Psychogenic cough	231517009	346995010	32
1494943010	70	Eu453-9	Eu45319	[X]Psychogenic dysuria	231517009	346995010	32
1495241011	2000	SE04	SE04.00	Contusion, gum	262637006	1495241011	32
1495615010	4000	43n1	43n1.00	Mycoplasma pneumoniae antibody level	1012921000000106	2552321000000118	33
1773224011	20	A0740-1	A074011	Diarrhoea due to staphylococcus	398570005	1773224011	32
1777409015	600000	E2273	E227300	Impotence	397803000	1777409015	32
1777688018	20000	E2781-1	E278111	Muscular headache	398126006	1777688018	32
1777982019	300	H20y0	H20y000	Severe acute respiratory syndrome	398447004	1777982019	32
1778621013	20000	J08zC	J08zC00	Burning mouth syndrome	399165002	1778621013	32
1778711014	6000	N2110-1	N211011	Supraspinatus syndrome	202841003	311325017	32
1780203010	500	25Q9	25Q9.00	O/E - PR - prostate median sulcus not preserved	400996003	1780203010	27
1780210016	70000	22A8	22A8.00	Weight loss from baseline weight	401003006	1780210016	2
1780468018	700	173P	173P.00	Borg Breathlessness Score: 1 very slight	401279002	1780468018	27
1780469014	2000	173Q	173Q.00	Borg Breathlessness Score: 2 slight	401280004	1780469014	27
1780470010	3000	173R	173R.00	Borg Breathlessness Score: 3 moderate	401281000	1780470010	27
1780471014	900	173S	173S.00	Borg Breathlessness Score: 4 somewhat severe	401282007	1780471014	27
1780473012	600	173T	173T.00	Borg Breathlessness Score: 5 severe	401284008	1780473012	27
1780475017	200	173V	173V.00	Borg Breathlessness Score: 6 severe (+)	401286005	1780475017	27
1780479011	300	173W	173W.00	Borg Breathlessness Score: 7 very severe	401290007	1780479011	27
1780480014	100	173X	173X.00	Borg Breathlessness Score: 8 very severe (+)	401291006	1780480014	27
1780482018	80	173a	173a.00	Borg Breathlessness Score: 10 maximal	401293009	1780482018	27
1783499018	10000	19EC	19EC.00	Painful defaecation	225595004	1783499018	27
1785232011	5000	SE1-1	SE1..11	Bruise of eye	367423000	1785232011	32
1786047017	600000	19F-2	19F..12	Loose stool	398032003	1777604018	27
1786154013	2000000	E2273-1	E227311	Erectile dysfunction	397803000	2955652011	32
1786558018	10000	F4J54	F4J5400	Abducens (sixth) nerve palsy	398760006	1786558018	32
1786636013	70000	J096-2	J096.12	Painful tongue	30731004	51431017	32
1786638014	5000	J096	J096.00	Glossodynia	399044006	1786638014	32
1786699016	600000	N210-2	N210.12	Frozen shoulder	399114005	1786699016	32
1786700015	6000	N2120	N212000	Periarthritis of shoulder	399114005	1786700015	32
2159218018	200000	667Q	667Q.00	1 to 12 seizures a year	407618000	2159218018	1
2159219014	50000	667R	667R.00	2 to 4 seizures a month	407619008	2159219014	1
2159220015	40000	667S	667S.00	1 to 7 seizures a week	407620002	2159220015	1
2159221016	20000	667T	667T.00	Daily seizures	407621003	2159221016	1
2159222011	5000	667V	667V.00	Many seizures a day	407622005	2159222011	1
2159231011	2000	3AE2	3AE2.00	GDS level 3 - mild cognitive decline	407631005	2159231011	3
2159245017	40000	1B55	1B55.00	Dizziness on standing up	407645004	2159245017	27
2159274014	40000	F2545	F254500	Complex partial epileptic seizure	407675009	2159274014	32
2162148012	200000	G801-3	G801.13	Deep vein thrombosis	128053003	2162149016	32
2162149016	700000	G801-1	G801.11	Deep venous thrombosis	128053003	194647015	32
2162207016	600000	19C2	19C2.00	Constipated	14760008	2162207016	27
2162422011	40000	G801D	G801D00	Deep vein thrombosis of lower limb	404223003	2162422011	32
2164029012	10000	H231	H231.00	Mycoplasmal pneumonia	46970008	494705012	32
2164212016	700000	1C9-1	1C9..11	Throat soreness	162397003	2164212016	27
2474637019	500	1B1Y	1B1Y.00	Poor visual sequential memory	413088002	2474637019	27
2475423012	100000	19A2	19A2.00	Abdomen feels bloated	248490000	2475942016	27
2475503014	30000	19A3	19A3.00	Abdomen feels distended	162068007	2475503014	27
2475601016	30	H0602	H060200	Acute pseudomembranous bronchitis	195714005	2475601016	32
2475602011	6000	H0604	H060400	Acute croupous bronchitis	195714005	2475602011	32
2475606014	3000	H5633	H563300	Usual interstitial pneumonitis	196125002	2475606014	32
2478661015	40	4F45	4F45.00	Ascitic fluid glucose level	1024431000000103	2566961000000117	20
2478662010	30	4F46	4F46.00	Ascitic fluid protein level	1024441000000107	2576001000000113	20
2478737017	8000	1983	1983.00	Morning nausea	51885006	2478737017	27
2532987010	100000	J10y5	J10y500	Laryngopharyngeal reflux	414581006	2532987010	32
2534187010	1000	G801E	G801E00	Deep vein thrombosis of leg related to intravenous drug use	413956008	2534187010	32
2534219010	70000	196B	196B.00	Painful rectal bleeding	414991007	2534219010	27
2534250012	200000	196C	196C.00	Painless rectal bleeding	414992000	2534250012	27
2548704017	30	9NNK	9NNK.00	Under care of dyspepsia specialist nurse	416202003	2548704017	37
2577732019	200	A87	A87..00	Relapsing fever	420079008	2577732019	32
2579112017	50000	1A53-2	1A53.12	C/O - lumbar pain	161894002	2579112017	27
2579713018	300000	M18z-2	M18z.12	Pruritic disorders	279333002	416562017	32
2579720013	800	23E4-1	23E4.11	O/E - collapse - lung	418750009	2579720013	27
2623166016	3000	F484G-1	F484G11	Tunnel vision	420990001	2623166016	32
2643930014	1000000	198	198..00	Nausea	422587007	2643930014	27
2643931013	1000000	1992	1992.00	Vomiting	300359004	441405010	27
2647548014	1000	4762-1	4762.11	Blood in faeces	405729008	2647548014	27
2647992016	2000	199-2	199..12	Emesis	422400008	2647992016	32
2671161016	70	H22y0	H22y000	Escherichia coli pneumonia	51530003	1230992012	32
2674072012	40000	H2C	H2C..00	Hospital acquired pneumonia	425464007	2674072012	32
2674499019	40000	SE45-1	SE45.11	Haematoma of leg	91603007	151760014	32
2674612015	50000	147E	147E.00	History of headache	425978000	2674612015	32
2693752010	50000	388o	388o.00	Total international prostate symptom score	428556002	2695118017	3
2795114019	2000	G825	G825.00	Thrombosis of subclavian vein	438647008	2795114019	32
2872480010	100	H203	H203.00	Pneumonia due to Human metapneumovirus	445096001	2872480010	32
2900359016	300	A3C03	A3C0300	Sepsis due to Streptococcus pneumoniae	448421008	2900359016	32
551000006114	2000	N096L	N096L00	Finding of sacroiliac joint	418492000	2576556014	32
41791000006118	10000	1735-1	1735.11	Orthopnoea	62744007	104281018	27
58891000006117	50	7K129-2	7K12912	Watson rotator cuff decompression	297709009	438266019	32
58981000006110	200000	1B3-2	1B3..12	Muscle weakness	26544005	44445016	27
61821000006117	300000	F48	F48..00	Visual disturbance	63102001	104891017	32
63561000006110	300	4A26	4A26.00	Vomit contains faeces	300366003	441413011	20
63631000006119	2000000	199	199..00	Finding of vomiting	300359004	441405010	27
64211000006112	20000	K4211-1	K421111	Vulval sores	68640004	114009019	32
64441000006112	300000	1A7Z	1A7Z.00	Vaginal discharge	271939006	406946012	27
65811000006110	2000	F2X	F2X..00	Vascular headache	128187005	206410010	32
70851000006111	600000	4693	4693.00	Urine: trace non-haemolysed blood	167298001	2817507018	47
74061000006112	600	K17z	K17z.00	Urethritis due to non venereal cause NOS	266563005	396724013	32
74071000006117	3000	K17	K17..00	Non-venereal urethritis	266563005	396724013	32
74221000006110	300000	1A25	1A25.00	Urgent desire to urinate	75088002	502913011	27
74781000006117	5000000	K190	K190.00	Urinary tract infection, site not specified	68566005	113884018	32
85031000006113	40000	196	196..00	Type of GIT pain	270477000	405085011	27
86701000006110	70000	A082-1	A082.11	Traveler's diarrhoea	11840006	444525010	32
88511000006119	3000	F4J53	F4J5300	Trochlear (fourth) nerve palsy	20610004	480790017	32
95961000006119	20000	G655	G655.00	Transient global amnesia	230736007	345718011	27
100191000006112	100000	1CB	1CB..00	Throat symptom	395496008	1489169017	27
100541000006114	800	G80y9	G80y900	Thrombophlebitis of breast	69954004	116179016	32
100611000006111	4000	G8003	G800300	Superficial thrombophlebitis of long saphenous vein	195396009	300654016	32
100641000006110	900	G8004	G800400	Superficial thrombophlebitis of short saphenous vein	195397000	300655015	32
100841000006111	200	1992-1	1992.11	Throwing up	300359004	441405010	27
101161000006111	40000	C062	C062.00	Cyst of thyroid	72325004	120179012	32
102731000006113	2000000	1683	1683.00	Tired all the time	267032009	397879018	27
110341000006115	400	K2863	K286300	Testicular haematoma due to nontraumatic cause	35644004	1216444017	32
110401000006114	100000	K28y8-1	K28y811	Testicular pain	63901009	106193019	27
122641000006116	4000	1B92-2	1B92.12	Stutter - symptom	163926004	255251013	27
122681000006110	70000	N2116	N211600	Subacromial bursitis	40799003	68050018	32
125101000006117	7000	1B92-1	1B92.11	Stammer	39423001	2551565016	27
125791000006113	3000	J690-5	J690.15	Fatty stool	66187002	500339013	32
128731000006119	800	A3BX4	A3BX400	Streptococ pneumon/cause/disease classified/oth chapters	16814004	28474012	32
133921000006114	10000	1B9-1	1B9..11	Speech problem - symptom	267095009	397992016	27
139761000006116	1000000	H02-1	H02..11	Sore throat	162397003	2164213014	27
140461000006116	2000000	173-3	173..13	Dyspnoea	267036007	397886014	27
140741000006112	5000000	N245-7	N245.17	Shoulder pain	45326000	75568012	32
140831000006110	100000	N2125	N212500	Shoulder tendonitis	442520000	2819850013	32
156141000006113	10000	F484-1	F484.11	Scotoma	23388006	39261017	32
156461000006116	3000	K2860	K286000	Scrotal haematoma due to non-traumatic cause	198058000	304525014	32
164821000006112	10000	N2261	N226100	Rotator cuff complete rupture	202843000	311327013	32
164831000006110	10000	7K129	7K12900	Rotator cuff decompression - open acromioplasty	297709009	438266019	32
164851000006115	90000	S504	S504.00	Strain of rotator cuff of shoulder	74779009	1233787015	32
169481000006113	6000	1A32-1	1A32.11	Retention - symptom	267064002	397937013	32
175551000006110	200	TF13	TF13.00	Respiratory obstruction due to food lodged in oesophagus	217795001	330068011	32
183141000006112	200000	K190-1	K190.11	Recurrent urinary tract infection	197927001	304319014	32
183161000006111	200000	1AG	1AG..00	Recurrent urinary tract infections	197927001	304319014	32
183171000006116	900000	K1903-1	K190311	Recurrent urinary tract infection	197927001	304319014	32
183191000006115	10000	H30-2	H30..12	Recurrent wheezy bronchitis	195949008	301450011	32
189291000006114	100000	M01z-1	M01z.11	Recurring skin boils	40603000	67723018	32
193601000006115	70000	G401-2	G401.12	Pulmonary embolus	59282003	98484016	32
195091000006116	3000	F286-3	F286.13	PVFS - Postviral fatigue syn	51771007	86205014	32
195721000006116	300000	165-2	165..12	Pyrexia symptoms	248427009	370840015	27
195731000006118	20000	H00-5	H00..15	Pyrexial cold	82272006	504996015	32
198131000006112	200000	M181-1	M181.11	Pruritus vulvae	67882000	500869010	32
208361000006117	2000	J4z-1	J4z..11	Presumed non-infectious diarrhoea	69980003	1216880010	32
215211000006117	1000	K5X	K5X..00	Polyp of female genital tract, unspecified	943641000000104	2414021000000110	32
215251000006116	400	K576	K576.00	Polyp of labia and vulva	57158005	95063017	32
215831000000117	70000	Eu057	Eu05700	Mild cognitive disorder	386805003	1480925015	32
215881000000118	1000	Eu444-2	Eu44412	Psychogenic dysphonia	275472008	411459018	32
216381000006114	2000	K171	K171.00	Postmenopausal atrophic urethritis	21237001	480963019	32
216391000006112	100	K171-1	K171.11	Post menopausal urethritis	21237001	480961017	32
216551000006114	1000	SP132	SP13200	Postoperative lower respiratory tract infection	448719004	2899355019	32
217451000006111	10000	F286-4	F286.14	Post-viral fatigue syndrome	51771007	86205014	32
217601000000119	10000	14A8	14A8.00	H/O: thromboembolism	266996004	397830014	32
217651000000118	30000	1675	1675.00	Yellow or jaundiced colour	267030001	397876013	27
217691000000114	500000	1A1	1A1..00	Observation of frequency of urination	300471006	1226833018	27
217701000000114	900000	1A1-3	1A1..13	Urinary frequency	162116003	252775019	27
218551000000118	6000	G801-2	G801.12	Deep vein thrombosis, leg	266267005	395801015	32
218801000006111	200000	H51z	H51z.00	Pleural effusion	60046008	99753013	32
219291000006113	200	A3By4	A3By400	Pleuropneumonia-like organism (PPLO) infection	46970008	494705012	32
219351000000118	70000	F484	F484.00	Visual field defect	12184005	20984015	32
219651000000111	300000	N210	N210.00	Adhesive capsulitis of shoulder	399114005	1778574014	32
219661000000114	10000	N210-1	N210.11	Bursitis - shoulder	239961006	359546010	32
219761000006111	300	AB24-1	AB24.11	Candidal pneumonia	3487004	6881018	32
219771000006116	3000	H22y2	H22y200	Legionella pneumonia	195889001	301372014	32
219801000006119	200	H200	H200.00	Pneumonia due to adenovirus	41207000	68738015	32
219821000006112	5	H230	H230.00	Pneumonia due to Eaton's agent	46970008	494705012	32
219841000006117	700	H222	H222.00	Haemophilus influenzae pneumonia	70036007	116320011	32
219851000006115	200	H222-1	H222.11	Pneumonia due to haemophilus influenzae	70036007	116320011	32
219881000006111	70	H22yX	H22yX00	Pneumonia due to other aerobic gram-negative bacteria	53084003	88303013	32
219921000006115	50	H232	H232.00	Pneumonia due to pleuropneumonia like organisms	195896004	301380019	32
219931000006117	20	H22y1	H22y100	Pneumonia due to proteus	195888009	301371019	32
219971000006119	2000	H224	H224.00	Staphylococcal pneumonia	22754005	38198016	32
219991000006118	200	H2230	H223000	Pneumonia due to streptococcus, group B	195886008	301369019	32
220021000006118	30	H24y0	H24y000	Pneumonia with actinomycosis	195908008	301395017	32
220051000006110	30	H2470	H247000	Pneumonia with candidiasis	3487004	6881018	32
220071000006117	70	H241	H241.00	Pneumonia with cytomegalic inclusion disease	7678002	13688018	32
220111000006113	600	H240	H240.00	Pneumonia with measles	195900001	301386013	32
220131000006119	40	H242	H242.00	Pneumonia with ornithosis	81164001	134668017	32
220181000006118	2000	H24y2	H24y200	Pneumocystosis pneumonia	415125002	2533522015	32
220191000006115	100	H24y3	H24y300	Pneumonia with Q-fever	32286006	1227932015	32
220201000006117	6	H24y4	H24y400	Pneumonia with salmonellosis	2523007	5303018	32
220241000006115	20	H24y6	H24y600	Pneumonia with typhoid fever	45312009	1230217011	32
220251000006118	600	H24y7	H24y700	Chickenpox pneumonia	195911009	301399011	32
220371000006119	50	H47yz	H47yz00	Pneumonitis due to inhalation of solid or liquid NOS	205237003	314740018	32
221051000000112	7000	J4-3	J4...13	Non-infective diarrhoea	69980003	501455014	32
221161000000111	2000	J681-2	J681.12	Altered blood in stool	2901004	1226276012	32
221171000000116	1000	J681-3	J681.13	Blood in stools altered	405729008	2920724011	27
222191000000111	10000	R0650-1	R065011	Retrosternal chest pain	4568003	7866015	27
222501000000111	10000	SE231	SE23100	Contusion of buttock	68893001	114430017	32
222511000000113	900	SE242-1	SE24211	Contusion of scrotum	23287003	39084019	32
222521000000119	40000	SE420	SE42000	Contusion of foot	74814004	124249016	32
222541000000114	40000	SE43	SE43.00	Contusion of toe	58075000	96528012	32
229141000006119	60	K17-1	K17..11	Periurethritis	7253006	12972011	32
229151000006117	30	K1703-1	K170311	Periurethritis	7253006	12972011	32
229791000006112	6000	K190X	K190X00	Persistent proteinuria	12511000132108	3333571018	32
230511000006119	8	4A4-1	4A4..11	pH of vomit	992361000000108	2554631000000119	20
231301000006116	10000	G80z	G80z.00	Phlebitis and thrombophlebitis NOS	195394007	300649013	32
233701000006116	40000	G844-1	G844.11	Perianal haematoma	449815008	2213971000000113	32
236181000006117	100	7H2B1	7H2B100	Peritoneal to venous drainage for ascites	8979005	1235502013	32
248671000006114	70000	K28y8	K28y800	Pain in testis	63901009	499702013	27
250311000006112	9000	7H2B0	7H2B000	Percutaneous drainage of ascites	178012008	275533010	32
250611000006117	2000	1B3-1	1B3..11	Paralysis symptoms	44695005	74555013	27
265211000006118	50	2534-1	2534.11	O/E - purpura in mouth	163147004	254254010	27
266601000006112	100000	J10y4	J10y400	Gastro-oesophageal reflux disease without oesophagitis	266435005	396344016	32
267111000006116	700	760L-1	760L.11	Oesophageal reflux operation	265357009	394126018	32
267331000006112	100	4A5-1	4A5..11	Occult blood in vomit	167849002	260777019	20
275231000006115	10000	265-2	265..12	O/E - testicular swelling	163378005	254540015	27
284791000006119	200	2E35	2E35.00	O/E - hyperpyrexia-> 40.5 oCEL	164304001	255740014	2
289561000006118	300	26H-1	26H..11	O/E - breast lump - outline	163487000	254680019	27
290111000006118	50000	26A6	26A6.00	O/E - bloodstained vaginal discharge	163428007	254603015	27
291961000006112	300	H357	H357.00	'Ventilation' pneumonitis	48347002	80553019	32
292121000006113	50000	R0701-1	R070111	Sickness	39104002	65597014	32
292171000006114	40000	R0862	R086200	[D] Urgency of micturition	75088002	124716012	27
293121000006115	20000	R090F	R090F00	[D]Acute abdomen	9209005	16183017	32
294731000006119	1000	R0703	R070300	Drug-induced nausea and vomiting	419219000	2577806018	5
295471000006112	20000	R0032-1	R003211	Fit	91175000	151077016	27
297641000006110	5000	C010	C010.00	Non-toxic uninodular goitre	190237002	292308012	32
297981000000117	5000	1A83	1A83.00	Breast lump detected by clinician examination	197981000000104	297981000000117	27
298011000000114	2000	1A84	1A84.00	Breast lump detected by mammogram	197991000000102	298011000000114	27
298041000000110	400	1A85	1A85.00	Breast lump detected by partner	198001000000106	298041000000110	27
298071000000116	10000	1A86	1A86.00	Breast lump detected by self-examination	198011000000108	298071000000116	27
298141000006116	40000	R0072-1	R007211	Weakness - general	13791008	475504012	32
299171000006116	20000	R090K	R090K00	Left upper quadrant pain	301715003	443110011	32
299281000000119	100000	1D1A	1D1A.00	Complaining of weight loss	198511000000103	299281000000119	27
299471000006110	1000	R0931-1	R093111	[D]Lump stomach	300297002	441338019	32
300001000006113	100000	R065B	R065B00	Non-cardiac chest pain	274668005	410507017	32
301351000006117	30000	R0074-1	R007411	[D]Post viral debility	51771007	86205014	32
301541000000116	6000	F2556	F255600	Simple partial epileptic seizure	199451000000106	301541000000116	32
301791000000115	10000	H263	H263.00	Pneumonitis	205237003	314740018	32
301981000006114	60000	R090J	R090J00	[D]Right upper quadrant pain	301717006	443112015	27
302271000000119	20000	8HTj	8HTj.00	Referral to erectile dysfunction clinic	704048004	3010274018	40
302911000006113	50000	R0420-1	R042011	Swollen face	278528006	415475014	27
303321000000115	10000	171J	171J.00	Reflux cough	200151000000106	303321000000115	27
303651000006110	40000	R090H	R090H00	[D]Upper abdominal pain	83132003	137890011	27
305231000006118	1000	BBEA	BBEA.00	Amelanotic melanoma	70594002	117272014	32
311291000000114	30000	1958	1958.00	Undiagnosed dyspepsia	203661000000105	311291000000114	27
311711000000114	10000	F2W0	F2W0.00	Medication overuse headache	698803006	2981198012	32
311881000000111	3000	K3177	K317700	Skin thickening of breast	203941000000104	311881000000111	32
314671000006116	500	BB9K	BB9K.00	Paget's disease and infiltrating duct carcinoma of breast	82591005	137011013	32
314691000006115	1000	BB9J-1	BB9J.11	Paget's disease of breast	2985005	6068012	32
314711000006117	2000	BB9J	BB9J.00	Mammary Paget's disease	2985005	1226519014	32
319911000006115	20000	7N892	7N89200	Axillary lymph node	68171009	113239010	32
321101000006114	80000	7N890	7N89000	Cervical lymph node	81105003	134556019	32
323931000006119	800	7N233	7N23300	Gingival structure	113279002	382686015	32
324731000006119	10000	7N895	7N89500	Inguinal lymph node	8928004	15737012	32
326271000006118	20000	7N230	7N23000	Lip structure	48477009	495110012	32
326581000006117	90000	7N89	7N89.00	Lymph node	59441001	98734012	32
326591000006119	10000	7N89z	7N89z00	Structure of lymph node	59441001	2642866015	32
327031000006112	3000	7N893	7N89300	Mediastinal lymph node structure	62683002	499355016	32
327401000006111	9000	7N23	7N23.00	Mouth	123851003	2618974017	32
328881000006118	6000	7N235	7N23500	Palate	72914001	121108013	32
328951000006117	500	7N894	7N89400	[SO]Paraaortic lymph node	181761003	1221921014	32
330471000006119	50000	7N821	7N82100	Rotator cuff	7885001	14041014	32
330601000006110	700	7N24	7N24.00	Salivary apparatus	75535001	1233893019	32
330691000006115	60	7N891	7N89100	[SO]Scalene lymph node	81132008	504623015	32
333141000006113	400	7N89y	7N89y00	[SO]Specified lymph node NEC	59441001	2642866015	32
335381000006116	10000	7N234	7N23400	Tongue	21974007	36871014	32
345241000000114	70000	N1472-1	N147211	Pain in coccyx	34789001	345241000000114	32
358981000000117	4000	7H534	7H53400	Revision of repair of rotator cuff	429598009	2695428016	32
369101000000114	9000	7C25E	7C25E00	Management of erectile dysfunction	851081000000105	2205041000000119	32
377011000006119	10000	Ayu0H	Ayu0H00	Gastroenteritis presumed infectious	57419008	95492012	32
384371000006112	8000	Eu801	Eu80100	Expressive language disorder	229733002	344367018	32
386731000006116	5000	Eu460-1	Eu46011	[X]Fatigue syndrome	84229001	139690015	27
389911000006117	10	U1441	U144100	[X]Inhalation and ingestion of food causing obstruction of respiratory tract, occurrence in residential institution	459901000000105	812491000000118	32
389931000006111	30	U144z	U144z00	[X]Inhalation and ingestion of food causing obstruction of respiratory tract, occurrence at unspecified place	437571000000103	931151000000111	32
389981000006112	300	U144	U144.00	[X]Inhalation and ingestion of food causing obstruction of respiratory tract	422931000000107	951401000000118	32
394671000006117	400	AyuKA	AyuKA00	Disorder due to infection	40733004	492755015	32
396141000006114	20000	Eu522-2	Eu52212	[X]Male erectile disorder	397803000	2955652011	32
399241000006111	200	AyuK9	AyuK900	Infection due to Mycoplasma pneumoniae	406595002	2158243017	32
399841000006110	2000	Eu460	Eu46000	[X]Neurasthenia	78667006	130532011	32
406291000000114	700	8Hl0	8Hl0.00	Referral to dyspepsia specialist nurse	248131000000106	406291000000114	40
423851000006113	50	Eu454-2	Eu45412	[X]Psychogenic backache	192029008	295464017	32
424011000006115	6000	Eu522-3	Eu52213	Psychogenic impotence	73491007	122034016	32
424051000006119	700	Eu50y-2	Eu50y12	[X]Psychogenic loss of appetite	192017004	295444010	32
424091000006113	3000	Eu45y-3	Eu45y13	[X]Psychogenic pruritis	191966002	295364016	32
424151000006115	900	Eu505-1	Eu50511	[X]Psychogenic vomiting	192450008	296372012	32
432551000006118	800	Eu505	Eu50500	Vomiting associated with other psychological disturbances	192450008	296372012	32
432571000006111	100	Kyu86	Kyu8600	[X]Vulvovaginal ulceration+inflammation in other diseases CE	198130006	304638013	32
437661000006118	200000	1625-1	1625.11	Abnormal weight loss - symptom	267024001	397867018	27
452811000006116	100	D100-1	D100.11	Acholuric familial jaundice	55995005	93126010	32
452891000006114	700000	J1011-1	J101111	Acid reflux	698065002	2970070010	32
455771000006114	30000	N12-3	N12..13	Acute low back pain	278862001	415892010	32
455791000006110	400000	N141-1	N141.11	Acute thoracic back pain	279035001	416135016	32
455801000006111	100000	N145-1	N145.11	Acute back pain - unspecified	161891005	252311015	27
455991000006112	10	H060B	H060B00	Acute bronchitis due to coxsackievirus	195725001	301112010	32
456001000006113	10	H060F	H060F00	Acute bronchitis due to echovirus	195729007	301117016	32
456021000006115	1000	H060C	H060C00	Acute bronchitis due to parainfluenza virus	195726000	301114011	32
456031000006117	200	H060D	H060D00	Acute bronchitis due to respiratory syncytial virus	195727009	301115012	32
457801000006117	500000	H062	H062.00	Acute lower respiratory tract infection	195742007	301131016	32
473331000000119	800000	8Hn0	8Hn0.00	Fast track referral for suspected skin cancer	276281000000104	473331000000119	40
477131000006116	600	H35z	H35z.00	Allergic alveolitis and pneumonitis NOS	37471005	178500017	32
479241000006114	6000	1B1A-1	1B1A.11	Amnesia symptom	48167000	80253018	27
481141000006114	5000	J5731	J573100	Bleeding from anus	6072007	498827015	32
483231000006114	100000	J0854	J085400	Angular stomatitis and cheilitis	266429005	396326012	32
487941000006116	1000	760L	760L.00	Antireflux operation	265357009	394125019	32
487951000006119	20	760L4	760L400	Antireflux procedure and gastroplasty HFQ	265357009	394124015	32
489201000000110	300	7C25F	7C25F00	Operations on penis for erectile dysfunction NEC	71588001	118923011	32
490521000006117	2000	M18yz-1	M18yz11	Aquagenic pruritus	238695001	357754018	32
494311000006111	40	4F1	4F1..00	Ascitic fluid exam. - general	168007006	260977010	20
494381000006116	20	4F1Z	4F1Z.00	Ascitic fluid gen. exam. NOS	168007006	260977010	20
494431000006112	50	4F11	4F11.00	Ascitic fluid sent for exam.	168009009	260979013	20
494751000006113	100	TF10	TF10.00	Asphyxia by food	217780003	330051012	32
494771000006115	10	TF102	TF10200	Asphyxia by regurgitated food	217783001	330055015	32
494981000006115	70	TB14	TB14.00	[X]Aspiration of fluid as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	312087002	455751012	32
494991000006117	20	TB14z	TB14z00	Aspiration of fluid with complication, without blame NOS	312087002	455751012	32
501991000006110	2000000	N145-2	N145.12	Back pain	161891005	2646370015	27
502061000006113	700000	16C	16C..00	Backache symptom	161891005	252311015	27
502401000006117	7000	K1900	K190000	Bacteriuria	61373006	101973010	47
512051000006113	700	4A25-1	4A25.11	Bilious vomit on examination	275744000	2669852016	20
515491000006115	900000	J573-1	J573.11	Bleeding per rectum	12063002	464494011	32
517931000006117	20000	19E6	19E6.00	Blood in faeces	405729008	2647548014	27
517961000006114	100000	172	172..00	Blood in sputum - haemoptysis	66857006	500542015	27
517971000006119	6000	172-1	172..11	Blood in sputum - symptom	66857006	500542015	27
517981000006116	80000	J681-1	J681.11	Blood in stool	405729008	2920724011	27
518011000006114	400000	1A45	1A45.00	Blood in urine - haematuria	53298000	1216720018	27
518021000006118	30000	1A45-1	1A45.11	Blood in urine - symptom	53298000	1216720018	27
518031000006115	7000	469-1	469..11	Blood in urine test	1019581000000105	2569671000000110	47
525281000006114	1000	K31y0	K31y000	Breast haematoma due to non-traumatic cause	198123000	304630018	32
525581000006112	70000	K3170-1	K317011	Breast soreness	53430007	496655014	32
525691000006114	20000	1735	1735.00	Breathlessness lying flat	62744007	1232389014	27
525741000006111	200000	173-1	173..11	Breathlessness symptom	267036007	397886014	27
